ticker,exchange,shortName,industry,industryEn,establishedYear,noEmployees,noShareholders,foreignPercent,website,stockRating,outstandingShare,issueShare,companyType,monthlyRecords
PNJ,HOSE,Vàng Phú Nhuận,Hàng cá nhân & Gia dụng,Personal & Household Goods,2004.0,6018.0,12192.0,0.49,http://www.pnj.com.vn,2.9,246.0,246.2,CT,PNJ.csv
VDN,UPCOM,Vinatex Đà Nẵng,Hàng cá nhân & Gia dụng,Personal & Household Goods,2004.0,3022.0,0.0,0.0,http://www.vinatexdn.com.vn,,3.0,3.0,CT,VDN.csv
RAL,HOSE,Bóng đèn Phích nước Rạng Đông,Hàng cá nhân & Gia dụng,Personal & Household Goods,2004.0,2075.0,0.0,0.03,http://www.rangdongvn.com,3.0,22.9,22.9,CT,RAL.csv
NHT,HOSE,Sản xuất và Thương mại Nam Hoa,Hàng cá nhân & Gia dụng,Personal & Household Goods,2004.0,2057.0,413.0,0.049,http://www.namhoatoys.vn,2.8,24.0,18.5,CT,NHT.csv
NJC,UPCOM,May Nam Định,Hàng cá nhân & Gia dụng,Personal & Household Goods,2004.0,,0.0,0.0,http://www.nagaco.com,,3.0,3.0,CT,NJC.csv
HDM,UPCOM,Dệt May Huế,Hàng cá nhân & Gia dụng,Personal & Household Goods,2005.0,4926.0,0.0,0.0,http://www.huegatex.com.vn,3.4,15.2,15.2,CT,HDM.csv
TLG,HOSE,Tập đoàn Thiên Long,Hàng cá nhân & Gia dụng,Personal & Household Goods,2005.0,3502.0,1975.0,0.198,http://www.thienlonggroup.com,3.2,77.8,77.8,CT,TLG.csv
HUG,UPCOM,May Hưng Yên,Hàng cá nhân & Gia dụng,Personal & Household Goods,2005.0,2074.0,861.0,0.0,http://hugaco.vn,3.1,16.3,16.3,CT,HUG.csv
DQC,HOSE,Bóng đèn Điện Quang,Hàng cá nhân & Gia dụng,Personal & Household Goods,2005.0,1085.0,361.0,0.009,https://dienquang.com/,2.4,27.6,34.4,CT,DQC.csv
GTD,UPCOM,Giầy Thượng Đình,Hàng cá nhân & Gia dụng,Personal & Household Goods,2005.0,603.0,133.0,0.0,http://www.thuongdinhfootwear.com.vn,1.6,9.3,9.3,CT,GTD.csv
MGG,UPCOM,May Đức Giang,Hàng cá nhân & Gia dụng,Personal & Household Goods,2005.0,471.0,508.0,0.001,http://www.mayducgiang.com.vn,2.6,9.0,9.0,CT,MGG.csv
NST,HNX,Thuốc lá Ngân Sơn,Hàng cá nhân & Gia dụng,Personal & Household Goods,2005.0,310.0,0.0,0.019,http://www.nganson.vn,,11.2,11.2,CT,NST.csv
SHE,HNX,PT Năng Lượng Sơn Hà,Hàng cá nhân & Gia dụng,Personal & Household Goods,2005.0,111.0,0.0,0.014,http://www.thaiduongnang.com.vn,,9.6,9.6,CT,SHE.csv
TCM,HOSE,Dệt may Thành Công,Hàng cá nhân & Gia dụng,Personal & Household Goods,2006.0,7520.0,7046.0,0.465,http://www.thanhcong.com.vn,2.5,81.9,82.0,CT,TCM.csv
NTT,UPCOM,Dệt - May Nha Trang,Hàng cá nhân & Gia dụng,Personal & Household Goods,2006.0,1692.0,287.0,0.0,http://www.detnhatrang.com.vn,,23.5,23.5,CT,NTT.csv
ADS,HOSE,Dệt sợi DAMSAN,Hàng cá nhân & Gia dụng,Personal & Household Goods,2006.0,679.0,2933.0,0.01,http://damsanjsc.vn/en/,2.6,43.8,43.8,CT,ADS.csv
AG1,UPCOM,28.1 JSC,Hàng cá nhân & Gia dụng,Personal & Household Goods,2006.0,632.0,196.0,0.001,http://www.agtex28-1.com,,4.9,4.9,CT,AG1.csv
FTM,UPCOM,Phát triển Đức Quân,Hàng cá nhân & Gia dụng,Personal & Household Goods,2006.0,279.0,6098.0,0.003,http://www.fortex.com.vn,,50.0,50.0,CT,FTM.csv
HTG,UPCOM,Dệt may Hòa Thọ,Hàng cá nhân & Gia dụng,Personal & Household Goods,2007.0,9807.0,2825.0,0.0,http://www.hoatho.com.vn,3.1,30.0,30.0,CT,HTG.csv
BDG,UPCOM,May mặc Bình Dương,Hàng cá nhân & Gia dụng,Personal & Household Goods,2007.0,2045.0,365.0,0.014,http://www.protradegarment.com,3.0,24.8,12.0,CT,BDG.csv
NDT,UPCOM,Dệt may Nam Định,Hàng cá nhân & Gia dụng,Personal & Household Goods,2007.0,1771.0,1024.0,0.0,http://www.natexco.com.vn,,15.6,15.6,CT,NDT.csv
EVE,HOSE,Everpia,Hàng cá nhân & Gia dụng,Personal & Household Goods,2007.0,1360.0,52.0,0.718,http://www.everpia.vn,3.0,42.0,42.0,CT,EVE.csv
TVT,HOSE,May Việt Thắng,Hàng cá nhân & Gia dụng,Personal & Household Goods,2007.0,942.0,738.0,0.04,https://vietthang.com.vn,2.9,21.0,21.0,CT,TVT.csv
KMR,HOSE,MIRAE,Hàng cá nhân & Gia dụng,Personal & Household Goods,2007.0,306.0,0.0,0.625,http://www.miraejsc.com,2.5,56.9,56.9,CT,KMR.csv
VTJ,HNX,TM và Đầu tư VINATABA,Hàng cá nhân & Gia dụng,Personal & Household Goods,2007.0,4.0,523.0,0.001,http://www.vinainvest.com.vn,,11.4,11.4,CT,VTJ.csv
HSM,UPCOM,HANOSIMEX,Hàng cá nhân & Gia dụng,Personal & Household Goods,2008.0,3067.0,216.0,0.0,http://www.hanosimex.com.vn,2.7,20.5,20.5,CT,HSM.csv
X20,HNX,May mặc X20,Hàng cá nhân & Gia dụng,Personal & Household Goods,2008.0,2294.0,2596.0,0.002,http://www.gatexco20.com.vn,,17.3,17.3,CT,X20.csv
A32,UPCOM,Công ty 32,Hàng cá nhân & Gia dụng,Personal & Household Goods,2008.0,1098.0,488.0,0.0,http://32jsc.com,,6.8,6.8,CT,A32.csv
TTG,UPCOM,May Thanh Trì,Hàng cá nhân & Gia dụng,Personal & Household Goods,2008.0,638.0,0.0,0.066,http://www.hapro.com.vn,,2.0,2.0,CT,TTG.csv
PPH,UPCOM,Phong Phú Corp.,Hàng cá nhân & Gia dụng,Personal & Household Goods,2009.0,1847.0,2143.0,0.0,http://www.phongphucorp.com,3.0,74.7,74.7,CT,PPH.csv
CET,HNX,HTC Holding JSC,Hàng cá nhân & Gia dụng,Personal & Household Goods,2009.0,26.0,693.0,0.001,https://cetholding.vn/,,6.1,6.1,CT,CET.csv
VGT,UPCOM,VINATEX,Hàng cá nhân & Gia dụng,Personal & Household Goods,2010.0,28553.0,29201.0,0.131,http://vinatex.com.vn,2.8,500.0,500.0,CT,VGT.csv
TDT,HNX,Đầu tư và Phát triển TDT,Hàng cá nhân & Gia dụng,Personal & Household Goods,2011.0,1740.0,255.0,0.002,http://www.tdtgroup.vn,,23.9,23.9,CT,TDT.csv
VGG,UPCOM,May Việt Tiến,Hàng cá nhân & Gia dụng,Personal & Household Goods,2012.0,8206.0,1862.0,0.149,http://www.viettien.com.vn,2.7,44.1,44.1,CT,VGG.csv
STK,HOSE,Sợi Thế Kỷ,Hàng cá nhân & Gia dụng,Personal & Household Goods,2012.0,998.0,1048.0,0.126,http://www.theky.vn,2.9,81.8,84.4,CT,STK.csv
HJC,UPCOM,Công ty Cổ phần Hòa Việt,Hàng cá nhân & Gia dụng,Personal & Household Goods,2012.0,264.0,441.0,0.0,http://www.hoavietjsc.com,,12.9,12.9,CT,HJC.csv
MSH,HOSE,May Sông Hồng,Hàng cá nhân & Gia dụng,Personal & Household Goods,2013.0,10496.0,511.0,0.053,http://www.songhong.vn,3.0,75.0,75.0,CT,MSH.csv
TLI,UPCOM,May Quốc tế Thắng Lợi,Hàng cá nhân & Gia dụng,Personal & Household Goods,2013.0,427.0,356.0,0.0,http://www.maythangloi.com.vn,,3.0,3.0,CT,TLI.csv
SVD,HOSE,Đầu tư &amp; Thương mại Vũ Đăng,Hàng cá nhân & Gia dụng,Personal & Household Goods,2013.0,0.0,1167.0,0.004,http://www.vudang.vn,2.6,27.6,25.8,CT,SVD.csv
BKG,HOSE,Đầu tư BKG Việt Nam,Hàng cá nhân & Gia dụng,Personal & Household Goods,2015.0,33.0,0.0,0.001,http://www.bkgvietnam.com,2.9,68.2,62.0,CT,BKG.csv
SGI,UPCOM,ĐT PT Sài Gòn 3 Group,Hàng cá nhân & Gia dụng,Personal & Household Goods,2018.0,0.0,490.0,0.0,https://www.saigon3group.com.vn,2.7,75.5,75.5,CT,SGI.csv
BRC,HOSE,Cao su Bến Thành,Hóa chất,Chemicals,1975.0,204.0,462.0,0.005,http://www.berubco.com.vn,3.5,12.4,12.4,CT,BRC.csv
TSC,HOSE,Kỹ thuật NN Cần Thơ,Hóa chất,Chemicals,1976.0,714.0,3181.0,0.002,http://www.tsccantho.com.vn,,196.9,196.9,CT,TSC.csv
SFG,HOSE,Phân bón Miền Nam,Hóa chất,Chemicals,1976.0,681.0,765.0,0.007,http://www.phanbonmiennam.com.vn,2.4,47.9,47.9,CT,SFG.csv
CSV,HOSE,Hóa chất Cơ bản miền Nam,Hóa chất,Chemicals,1976.0,636.0,4356.0,0.04,http://www.sochemvn.com,3.2,44.2,44.2,CT,CSV.csv
TPC,HOSE,Nhựa Tân Đại Hưng,Hóa chất,Chemicals,1984.0,760.0,670.0,0.025,http://www.tandaihungplastic.com,2.9,22.5,24.4,CT,TPC.csv
TNC,HOSE,Cao su Thống Nhất,Hóa chất,Chemicals,1991.0,0.0,0.0,0.006,http://trc.com.vn,2.9,19.3,19.3,CT,TNC.csv
VFG,HOSE,Khử trùng Việt Nam,Hóa chất,Chemicals,1993.0,1216.0,687.0,0.026,http://www.vfc.com.vn,2.9,41.7,41.7,CT,VFG.csv
DTT,HOSE,Kỹ nghệ Đô Thành,Hóa chất,Chemicals,1994.0,214.0,834.0,0.002,http://www.dothanhtech.com,3.3,8.2,8.2,CT,DTT.csv
CPC,HNX,Thuốc sát trùng Cần Thơ,Hóa chất,Chemicals,1996.0,197.0,349.0,0.071,http://www.tstcantho.com.vn,,4.1,4.3,CT,CPC.csv
APP,UPCOM,Phụ gia và SP Dầu mỏ,Hóa chất,Chemicals,1996.0,97.0,304.0,0.005,http://www.app.com.vn,,4.7,4.7,CT,APP.csv
VNY,UPCOM,Thuốc thú y Trung ương I,Hóa chất,Chemicals,2000.0,107.0,205.0,0.0,http://www.vinavetco.com,,14.2,14.2,CT,VNY.csv
DAG,HOSE,TĐ Nhựa Đông Á,Hóa chất,Chemicals,2001.0,244.0,6605.0,0.003,http://www.dag.com.vn,2.0,59.6,59.6,CT,DAG.csv
AAA,HOSE,An Phát Bioplastics,Hóa chất,Chemicals,2002.0,2713.0,27697.0,0.025,https://anphatbioplastics.com,2.7,382.3,382.3,CT,AAA.csv
SIV,UPCOM,Sơn Sivico,Hóa chất,Chemicals,2002.0,80.0,175.0,0.093,http://www.sivico.com.vn,,3.0,3.0,CT,SIV.csv
DPR,HOSE,Cao su Đồng Phú,Hóa chất,Chemicals,2004.0,4157.0,3907.0,0.026,http://www.doruco.com.vn,3.5,43.0,43.0,CT,DPR.csv
LTG,UPCOM,Tập đoàn Lộc Trời (BVTV An Giang),Hóa chất,Chemicals,2004.0,3420.0,2521.0,0.4,http://www.agpps.com.vn,2.6,80.6,80.6,CT,LTG.csv
DGC,HOSE,Hóa chất Đức Giang,Hóa chất,Chemicals,2004.0,2170.0,944.0,0.17,http://ducgiangchem.vn,3.7,379.8,379.8,CT,DGC.csv
DPM,HOSE,Đạm Phú Mỹ,Hóa chất,Chemicals,2004.0,1529.0,15217.0,0.18,http://www.dpm.vn,3.8,391.3,391.4,CT,DPM.csv
PLC,HNX,Hóa dầu Petrolimex,Hóa chất,Chemicals,2004.0,760.0,5037.0,0.011,http://www.plc.com.vn,2.3,80.8,80.8,CT,PLC.csv
HRC,HOSE,Cao su Hòa Bình,Hóa chất,Chemicals,2004.0,608.0,681.0,0.006,http://www.horuco.com.vn,2.2,30.2,30.2,CT,HRC.csv
RDP,HOSE,Nhựa Rạng Đông,Hóa chất,Chemicals,2005.0,650.0,1196.0,0.003,https://rangdongholding.com.vn/,2.1,49.1,49.1,CT,RDP.csv
VET,UPCOM,Thuốc thú y trung ương Navetco,Hóa chất,Chemicals,2005.0,312.0,507.0,0.001,http://www.navetco.com.vn,2.3,16.0,16.0,CT,VET.csv
TRC,HOSE,Cao su Tây Ninh,Hóa chất,Chemicals,2006.0,1784.0,735.0,0.007,http://www.taniruco.com,2.8,29.1,30.0,CT,TRC.csv
VPS,HOSE,Thuốc sát trùng Việt Nam,Hóa chất,Chemicals,2006.0,360.0,780.0,0.007,http://www.vipesco.com.vn,3.2,24.5,24.5,CT,VPS.csv
HVT,HNX,Hóa chất Việt trì,Hóa chất,Chemicals,2006.0,325.0,0.0,0.02,http://vitrichem.vn/,3.2,11.0,11.0,CT,HVT.csv
SEP,UPCOM,Thương mại Quảng Trị,Hóa chất,Chemicals,2007.0,531.0,0.0,0.0,http://www.sepon.com.vn,,8.4,8.4,CT,SEP.csv
VNP,UPCOM,Nhựa Việt Nam,Hóa chất,Chemicals,2007.0,51.0,489.0,0.01,http://www.vinaplast.com.vn,3.0,19.4,19.4,CT,VNP.csv
QBS,HOSE,Xuất nhập khẩu Quảng Bình,Hóa chất,Chemicals,2007.0,49.0,1736.0,0.0,http://www.quangbinhjsc.com.vn,2.7,69.3,69.3,CT,QBS.csv
PGN,HNX,Phụ Gia Nhựa,Hóa chất,Chemicals,2007.0,41.0,607.0,0.07,https://pgn.com.vn/,,8.5,8.5,CT,PGN.csv
PHR,HOSE,Cao su Phước Hòa,Hóa chất,Chemicals,2008.0,3126.0,2495.0,0.114,http://www.phr.vn,3.2,135.5,135.5,CT,PHR.csv
NHH,HOSE,Nhựa Hà Nội,Hóa chất,Chemicals,2008.0,1513.0,2799.0,0.006,http://www.hanoiplastics.com.vn,2.7,72.9,72.9,CT,NHH.csv
DDV,UPCOM,DAP - Vinachem,Hóa chất,Chemicals,2008.0,677.0,749.0,0.001,http://www.dap-vinachem.com.vn,2.8,146.1,146.1,CT,DDV.csv
PLP,HOSE,SX và CN Nhựa Pha Lê,Hóa chất,Chemicals,2008.0,237.0,358.0,0.014,http://www.phaleminerals.com.vn,2.4,70.0,70.0,CT,PLP.csv
PMB,HNX,Phân bón và Hóa chất Dầu khí Miền Bắc,Hóa chất,Chemicals,2008.0,68.0,880.0,0.018,http://www.pmb.vn,,12.0,12.0,CT,PMB.csv
PSE,HNX,Phân bón và hóa chất dầu khí Đông Nam Bộ,Hóa chất,Chemicals,2008.0,65.0,761.0,0.002,http://www.pse.vn/vi,,12.5,12.5,CT,PSE.csv
PSW,HNX,Phân bón hóa chất dầu khí Tây Nam Bộ,Hóa chất,Chemicals,2008.0,53.0,105.0,0.024,http://www.psw.vn,3.2,17.0,17.0,CT,PSW.csv
PCE,HNX,Phân bón và Hóa chất DK Miền Trung,Hóa chất,Chemicals,2008.0,51.0,138.0,0.011,http://www.pce.vn,,10.0,10.0,CT,PCE.csv
RTB,UPCOM,Cao su Tân Biên,Hóa chất,Chemicals,2009.0,3666.0,638.0,0.0,http://www.tabiruco.vn,3.3,87.9,87.9,CT,RTB.csv
LAS,HNX,Hóa chất Lâm Thao,Hóa chất,Chemicals,2009.0,2000.0,7816.0,0.0,https://supelamthao.vn/,2.4,112.9,112.9,CT,LAS.csv
HII,HOSE,An Tiến Industries,Hóa chất,Chemicals,2009.0,460.0,974.0,0.008,http://www.antienindustries.com,2.4,73.7,73.7,CT,HII.csv
VAF,HOSE,Phân lân Văn Điển,Hóa chất,Chemicals,2009.0,362.0,0.0,0.0,https://vandienfmp.vn,3.1,37.7,37.7,CT,VAF.csv
PVO,UPCOM,Dầu nhờn PV Oil,Hóa chất,Chemicals,2009.0,108.0,0.0,0.003,http://www.lube.pvoil.vn,,8.9,8.9,CT,PVO.csv
DRG,UPCOM,Cao su Đắk Lắk,Hóa chất,Chemicals,2010.0,2221.0,1466.0,0.0,http://www.dakruco.com,2.0,155.8,1.7,CT,DRG.csv
SBR,UPCOM,Cao su Sông Bé,Hóa chất,Chemicals,2010.0,1139.0,0.0,0.0,http://www.caosusongbe.vn,2.2,81.4,81.4,CT,SBR.csv
SPC,HNX,BV Thực vật Sài Gòn,Hóa chất,Chemicals,2010.0,477.0,0.0,0.091,http://www.spchcmc.vn,3.1,10.5,10.5,CT,SPC.csv
GVR,HOSE,Tập đoàn CN Cao su VN,Hóa chất,Chemicals,2010.0,217.0,0.0,0.005,http://www.vnrubbergroup.com,2.9,4000.0,4000.0,CT,GVR.csv
PCH,HNX,Nhựa Picomat,Hóa chất,Chemicals,2010.0,51.0,129.0,0.0,https://picomat.vn,,20.0,20.0,CT,PCH.csv
DOC,UPCOM,Vật tư nông nghiệp Đồng Nai,Hóa chất,Chemicals,2010.0,48.0,100.0,0.0,http://docam.vn,,10.0,10.0,CT,DOC.csv
BRR,UPCOM,Cao su Bà Rịa,Hóa chất,Chemicals,2010.0,0.0,1383.0,0.0,http://www.baruco.com.vn,3.0,112.5,112.5,CT,BRR.csv
BFC,HOSE,Phân bón Bình Điền,Hóa chất,Chemicals,2011.0,1234.0,1931.0,0.037,https://binhdien.com/,2.5,57.2,57.2,CT,BFC.csv
DCM,HOSE,Đạm Cà Mau,Hóa chất,Chemicals,2011.0,918.0,21094.0,0.11,http://www.pvcfc.com.vn,3.7,529.4,529.4,CT,DCM.csv
VTZ,HNX,Nhựa Việt Thành,Hóa chất,Chemicals,2011.0,397.0,245.0,0.001,https://vithacoplastic.com,,23.0,20.0,CT,VTZ.csv
HCD,HOSE,SX và Thương mại HCD,Hóa chất,Chemicals,2011.0,21.0,1050.0,0.001,http://www.hcdgroup.com.vn,3.1,31.6,31.6,CT,HCD.csv
DRI,UPCOM,Đầu tư Cao su Đắk Lắk,Hóa chất,Chemicals,2012.0,2396.0,1950.0,0.004,http://www.dri.com.vn,2.8,73.2,73.2,CT,DRI.csv
SJF,HOSE,Đầu tư Sao Thái Dương,Hóa chất,Chemicals,2012.0,13.0,5138.0,0.006,http://www.stdgroup.vn,2.2,79.2,79.2,CT,SJF.csv
PAT,UPCOM,Phốt pho Apatit Việt Nam,Hóa chất,Chemicals,2014.0,217.0,189.0,0.001,https://pacvietnam.vn,3.0,25.0,25.0,CT,PAT.csv
CTG,HOSE,VietinBank,Ngân hàng,Banks,1988.0,22564.0,0.0,0.272,http://www.vietinbank.vn,2.7,4805.8,4805.8,NH,CTG.csv
STB,HOSE,Sacombank,Ngân hàng,Banks,1991.0,18818.0,92620.0,0.228,http://www.sacombank.com.vn,2.8,1885.2,1885.2,NH,STB.csv
MSB,HOSE,MSB Bank,Ngân hàng,Banks,1991.0,5190.0,36939.0,0.3,https://msb.com.vn/,2.9,1985.8,1527.5,NH,MSB.csv
HDB,HOSE,HDBank,Ngân hàng,Banks,1992.0,13992.0,6015.0,0.18,http://www.hdbank.com.vn,2.7,2515.3,2530.3,NH,HDB.csv
EIB,HOSE,Eximbank,Ngân hàng,Banks,1992.0,6136.0,0.0,0.236,http://www.eximbank.com.vn,2.8,1229.4,1235.5,NH,EIB.csv
BVB,UPCOM,Ngân hàng Bản Việt,Ngân hàng,Banks,1992.0,1487.0,15941.0,0.001,http://www.vietcapitalbank.com.vn,2.4,367.1,367.1,NH,BVB.csv
NAB,UPCOM,Ngân hàng Nam Á,Ngân hàng,Banks,1992.0,1000.0,0.0,0.0,http://www.namabank.com.vn,3.0,846.4,656.4,NH,NAB.csv
BID,HOSE,BIDV,Ngân hàng,Banks,1993.0,25416.0,36773.0,0.17,http://www.bidv.com.vn,2.6,5058.5,5058.5,NH,BID.csv
VPB,HOSE,VPBank,Ngân hàng,Banks,1993.0,25413.0,18747.0,0.176,http://www.vpbank.com.vn,2.5,6713.2,6743.4,NH,VPB.csv
ACB,HOSE,Ngân hàng Á Châu,Ngân hàng,Banks,1993.0,11008.0,44011.0,0.3,http://www.acb.com.vn,3.2,3377.4,3377.4,NH,ACB.csv
TCB,HOSE,Techcombank,Ngân hàng,Banks,1993.0,9757.0,1901.0,0.225,http://www.techcombank.com.vn,2.9,3517.2,3510.9,NH,TCB.csv
ABB,UPCOM,Ngân hàng An Bình,Ngân hàng,Banks,1993.0,3614.0,5409.0,0.246,http://www.abbank.vn,2.6,940.9,940.9,NH,ABB.csv
SGB,UPCOM,Sài Gòn Công thương,Ngân hàng,Banks,1993.0,1483.0,2777.0,0.0,http://www.saigonbank.com.vn,2.2,308.0,308.0,NH,SGB.csv
PGB,UPCOM,PG Bank,Ngân hàng,Banks,1993.0,1442.0,10591.0,0.0,http://www.pgbank.com.vn,2.6,300.0,300.0,NH,PGB.csv
MBB,HOSE,MBBank,Ngân hàng,Banks,1994.0,15910.0,126621.0,0.232,http://www.mbbank.com.vn,3.0,4534.0,4534.0,NH,MBB.csv
KLB,UPCOM,Ngân hàng Kiên Long,Ngân hàng,Banks,1995.0,4782.0,2735.0,0.0,http://www.kienlongbank.com,2.7,361.5,365.3,NH,KLB.csv
NVB,HNX,Ngân hàng Quốc Dân,Ngân hàng,Banks,1995.0,2000.0,1440.0,0.088,http://www.ncb-bank.vn,2.1,556.8,560.2,NH,NVB.csv
VIB,HOSE,VIBBank,Ngân hàng,Banks,1996.0,5372.0,1316.0,0.205,http://www.vib.com.vn,2.9,2107.7,2107.7,NH,VIB.csv
OCB,HOSE,Ngân hàng Phương Đông,Ngân hàng,Banks,1996.0,1879.0,0.0,0.215,https://www.ocb.com.vn/,2.8,1369.9,1369.9,NH,OCB.csv
VAB,UPCOM,Ngân hàng Việt Á,Ngân hàng,Banks,2003.0,1673.0,1913.0,0.0,http://www.vietabank.com.vn,2.7,540.0,540.0,NH,VAB.csv
SHB,HOSE,SHB,Ngân hàng,Banks,2006.0,7546.0,63268.0,0.052,http://www.shb.com.vn,2.9,2666.9,2667.4,NH,SHB.csv
VCB,HOSE,Vietcombank,Ngân hàng,Banks,2008.0,17215.0,26686.0,0.236,http://www.vietcombank.com.vn,3.0,4732.5,4732.5,NH,VCB.csv
LPB,HOSE,LienViet Post Bank,Ngân hàng,Banks,2008.0,8105.0,59906.0,0.05,http://www.lienvietpostbank.com.vn,2.9,1729.1,1503.6,NH,LPB.csv
TPB,HOSE,Ngân hàng Tiên Phong,Ngân hàng,Banks,2008.0,4985.0,15209.0,0.3,http://www.tpb.vn,3.0,1581.8,1581.8,NH,TPB.csv
SSB,HOSE,SeABank,Ngân hàng,Banks,2011.0,5320.0,3732.0,0.002,https://www.seabank.com.vn,2.5,2040.3,1980.9,NH,SSB.csv
VBB,UPCOM,VietBank,Ngân hàng,Banks,2011.0,2576.0,410.0,0.0,http://www.vietbank.com.vn,2.8,477.7,477.7,NH,VBB.csv
BAB,HNX,Ngân hàng Bắc Á,Ngân hàng,Banks,2011.0,2042.0,1678.0,0.0,http://www.baca-bank.vn,2.7,813.4,813.4,NH,BAB.csv
AGM,HOSE,XNK An Giang,Thực phẩm và đồ uống,Food & Beverage,1976.0,207.0,333.0,0.019,http://www.angimex.com.vn,2.6,18.2,18.2,CT,AGM.csv
PSL,UPCOM,Chăn nuôi Phú Sơn,Thực phẩm và đồ uống,Food & Beverage,1976.0,57.0,0.0,0.0,http://www.channuoiphuson.com.vn,2.6,11.8,11.8,CT,PSL.csv
ABT,HOSE,Thủy sản Bến Tre,Thực phẩm và đồ uống,Food & Beverage,1977.0,706.0,1032.0,0.017,http://www.aquatexbentre.com,3.0,11.8,14.4,CT,ABT.csv
ACL,HOSE,Thủy sản CL An Giang,Thực phẩm và đồ uống,Food & Beverage,1986.0,1074.0,0.0,0.032,http://www.clfish.com,2.8,50.2,50.2,CT,ACL.csv
THP,UPCOM,Thủy sản và TMại Thuận Phước,Thực phẩm và đồ uống,Food & Beverage,1987.0,2712.0,445.0,0.0,http://www.thuanphuoc.vn,,21.6,21.6,CT,THP.csv
IFS,UPCOM,Thực phẩm Quốc tế,Thực phẩm và đồ uống,Food & Beverage,1991.0,569.0,0.0,0.986,http://www.wonderfarmonline.com,3.0,87.1,87.1,CT,IFS.csv
MPC,UPCOM,Thủy sản Minh Phú,Thực phẩm và đồ uống,Food & Beverage,1992.0,13492.0,0.0,0.382,http://www.minhphu.com,2.9,399.9,199.9,CT,MPC.csv
SSN,UPCOM,Thủy sản Sài Gòn,Thực phẩm và đồ uống,Food & Beverage,1992.0,12.0,1149.0,0.0,http://www.seaprodexsg.com,2.5,39.6,39.6,CT,SSN.csv
SLS,HNX,Mía đường Sơn La,Thực phẩm và đồ uống,Food & Beverage,1995.0,276.0,451.0,0.002,http://www.miaduongsonla.vn,3.1,9.8,9.8,CT,SLS.csv
KTS,HNX,Đường Kon Tum,Thực phẩm và đồ uống,Food & Beverage,1995.0,172.0,272.0,0.002,http://www.ktsduongkontum.vn,,5.1,5.1,CT,KTS.csv
LAF,HOSE,Chế biến Hàng XK Long An,Thực phẩm và đồ uống,Food & Beverage,1995.0,165.0,0.0,0.019,http://www.lafooco.vn,2.4,14.7,14.7,CT,LAF.csv
TAR,HNX,Nông nghiệp CN cao Trung An,Thực phẩm và đồ uống,Food & Beverage,1996.0,184.0,5393.0,0.002,http://www.trunganrice.com,2.4,78.3,71.2,CT,TAR.csv
CPA,UPCOM,Cà phê Phước An,Thực phẩm và đồ uống,Food & Beverage,1996.0,52.0,155.0,0.0,http://phuocancoffee.com.vn,,23.6,23.6,CT,CPA.csv
ASM,HOSE,Tập đoàn Sao Mai,Thực phẩm và đồ uống,Food & Beverage,1997.0,12036.0,20862.0,0.023,http://www.saomainews.vn,2.9,336.5,336.5,CT,ASM.csv
CAN,HNX,Đồ hộp Hạ Long,Thực phẩm và đồ uống,Food & Beverage,1998.0,1024.0,626.0,0.196,http://www.canfoco.com.vn,3.0,5.0,5.0,CT,CAN.csv
BBC,HOSE,Bánh kẹo BIBICA,Thực phẩm và đồ uống,Food & Beverage,1999.0,816.0,0.0,0.008,http://www.bibica.com.vn,2.5,18.8,18.8,CT,BBC.csv
BBM,UPCOM,Bia Hà Nội - Nam Định,Thực phẩm và đồ uống,Food & Beverage,1999.0,105.0,157.0,0.002,http://www.biahanoinamdinh.com,,2.0,2.0,CT,BBM.csv
MCH,UPCOM,Hàng Tiêu Dùng MaSan,Thực phẩm và đồ uống,Food & Beverage,2000.0,4418.0,833.0,0.019,http://www.masanconsumer.com,3.0,716.5,727.5,CT,MCH.csv
LSS,HOSE,Mía đường Lam Sơn,Thực phẩm và đồ uống,Food & Beverage,2000.0,2064.0,8120.0,0.011,http://www.lasuco.com.vn,2.5,70.0,70.0,CT,LSS.csv
SJ1,HNX,Nông nghiệp Hùng Hậu,Thực phẩm và đồ uống,Food & Beverage,2000.0,392.0,457.0,0.002,http://www.agri.hunghau.vn,2.2,23.5,23.5,CT,SJ1.csv
VNH,UPCOM,Đầu tư Việt Việt Nhật,Thực phẩm và đồ uống,Food & Beverage,2000.0,7.0,0.0,0.007,http://www.vietnhat.com,2.1,8.0,8.0,CT,VNH.csv
HNM,UPCOM,HANOIMILK,Thực phẩm và đồ uống,Food & Beverage,2001.0,390.0,0.0,0.0,http://www.hanoimilk.com.vn,,20.0,20.0,CT,HNM.csv
KDC,HOSE,Tập đoàn KIDO,Thực phẩm và đồ uống,Food & Beverage,2002.0,3857.0,0.0,0.26,http://www.kdc.vn,2.5,257.2,279.7,CT,KDC.csv
AAM,HOSE,Thủy sản Mekong,Thực phẩm và đồ uống,Food & Beverage,2002.0,159.0,0.0,0.01,http://www.mekongfish.vn,3.3,10.5,12.3,CT,AAM.csv
SSC,HOSE,Giống cây trồng Miền Nam,Thực phẩm và đồ uống,Food & Beverage,2002.0,125.0,769.0,0.012,http://www.ssc.com.vn,3.1,13.3,15.0,CT,SSC.csv
VNM,HOSE,VINAMILK,Thực phẩm và đồ uống,Food & Beverage,2003.0,8082.0,0.0,0.557,http://www.vinamilk.com.vn,2.9,2090.0,2090.0,CT,VNM.csv
